tr1,br1,d1,t2,xr1,yr1,xr2,yr2,xr3,yr3,EAB
7.384,18.612,1.306,9.078,14.847,3.226,12.049,6.187,11.655,4.564,138
8.978,15.947,1.451,8.156,10.6,4.922,11.729,3.704,10.967,4.039,140
8.133,12.078,1.112,8.893,10.026,5.415,15.004,6.004,12.109,5.137,136
6.922,15.889,1.022,8.12,10.197,3.909,12.069,4.531,11.084,3.219,136
9.266,14.451,1.401,8.925,10.156,3.758,10.511,4.226,14.36,5.441,139
6.107,13.129,1.932,8.667,11.793,5.448,11.095,4.141,10.603,5.234,133
10.572,15.562,1.57,8.307,12.73,5.747,13.763,3.167,11.11,3.764,141
9.167,12.773,1.461,9.936,12.929,4.477,15.397,3.674,13.718,3.069,138
9.68,19.969,1.75,8.207,11.213,5.693,13.453,4.463,14.459,3.934,139
10.075,13.45,1.889,8.65,12.57,5.829,13.5,5.21,13.358,3.261,139
5.664,15.584,1.697,9.751,12.848,5.433,12.328,3.833,15.28,4.065,139
6.499,17.923,1.643,8.486,14.206,6.483,10.706,3.432,14.673,4.244,138
10.811,18.328,1.17,8.989,14.909,5.846,12.884,3.082,15.345,3.913,140
5.565,18.339,1.948,9.396,10.198,3.149,10.544,5.736,12.424,3.205,137
10.4,15.044,1.469,8.952,10.404,5.155,15.065,6.185,13.445,5.563,138
6.609,12.37,1.904,8.417,14.212,6.034,11.048,3.018,13.888,3.538,136
9.819,14.927,1.267,9.87,14.455,3.247,13.056,3.082,10.984,4.935,139
11.01,14.497,1.379,9.565,13.351,6.404,15.357,4.126,14.64,3.775,138
10.891,15.719,1.413,9.612,11.845,6.011,14.062,6.035,11.784,4.845,139
7.701,14.683,1.628,9.341,11.358,4.809,14.876,3.701,13.317,3.084,138
7.722,14.927,1.857,9.419,14.956,4.404,11.15,5.647,10.083,5.103,140
5.454,16.685,1.057,9.441,12.48,5.561,10.459,3.416,11.219,4.213,135
11.942,16.292,1.339,8.971,11.593,6.252,10.032,5.921,12.966,3.883,140
11.528,12.256,1.016,9.216,12.871,3.845,13.379,5.312,11.37,3.472,139
8.661,17.79,1.022,9.878,13.926,4.507,14.399,5.455,14.2,4.356,139
6.779,15.496,1.046,9.444,14.127,4.059,14.549,6.252,12.39,4.629,136
7,19.385,1.705,9.632,10.026,5.447,14.652,3.634,15.227,4.801,138
5.815,13.582,1.48,9.985,10.325,4.748,12.236,3.198,11.782,4.312,136
9.533,12.808,1.782,9.104,12.741,4.062,11.153,3.932,10.283,4.707,139
7.311,14.146,1.8,8.881,12.671,6.242,15.246,3.313,14.002,3.289,137
8.481,15.591,1.604,9.63,12.892,5.592,12.346,5.683,14.883,5.074,138
7.049,13.54,1.664,9.451,13.609,4.351,12.826,3.113,13.923,5.232,138
8.008,15.63,1.396,8.765,15.021,4.972,11.368,5.43,10.66,3.911,138
11.804,18.246,1.999,8.961,15.017,5.235,15.252,4.163,11.543,4.823,140
5.464,16.502,1.382,8.752,12.175,5.655,13.497,6.203,12.284,3.668,136
9.649,15.673,1.085,9.415,11.329,3.804,13.358,5.038,12.051,3.812,141
7.908,17.801,1.29,8.785,11.966,3.549,13.551,3.354,13.954,3.571,135
9.789,18.592,1.006,8.046,13.713,6.252,10.462,5.55,12.115,4.386,133
9.771,16.743,1.871,9.108,14.384,3.56,12.106,4.792,10.197,4.116,142
9.506,15.47,1.409,8.055,11.648,4.102,13.455,4.953,14.492,4.459,138
7.979,17.284,1.606,8.038,15.109,4.964,13.626,5.225,13.443,3.684,138
8.312,14.938,1.948,9.167,13.016,4.844,10.01,5.639,11.331,3.745,140
8.414,13.002,1.253,9.949,11.787,5.603,12.882,3.795,10.137,4.031,138
10.906,16.649,1.339,8.565,15.071,5.555,11.163,4.031,11.265,3.217,140
9.018,17.999,1.378,9.297,10.027,3.135,11.751,5.673,14.35,4.623,141
6.031,16.782,1.422,9.772,14.388,4.086,10.247,4.68,12.163,3.314,138
11.419,16.063,1.551,8.741,12.082,4.815,12.271,6.019,12.13,6.059,140
9.817,16.435,1.138,8.029,12.658,4.19,14.403,4.28,11.145,4.513,140
11.391,14.351,1.333,8.425,12.472,3.057,11.557,5.375,10.584,6.059,140
6.706,13.15,1.83,9.743,10.931,4.199,10.668,6.113,14.218,5.113,139
6.023,15.835,1.741,8.482,11.003,5.25,10.424,5.886,12.413,4.764,140
9.561,15.844,1.772,8.562,15.176,6.095,11.861,4.619,10.655,3.346,138
9.915,16.762,1.317,9.824,12.451,5.062,11.845,5.929,14.401,6.315,140
9.045,15.368,1.334,9.647,12.76,3.112,11.263,4.119,11.955,5.679,141
6.254,19.385,1.489,9.277,12.365,4.725,10.098,5.528,10.072,5.46,137
5.857,14.964,1.683,8.688,14.199,3.696,13.313,4.39,10.511,6.407,138
7.124,14.201,1.346,8.128,15.241,3.523,12.699,5.161,12.517,5.664,138
7.942,12.854,1.438,9.248,15.315,4.459,13.316,3.098,12.84,3.405,137
8.874,17.967,1.516,8.15,13.048,5.984,13.501,3.311,11.619,4.967,140
11.237,17.234,1.177,8.975,12.627,4.972,10.888,3.813,13.485,4.643,140
9.904,17.716,1.28,8.149,14.336,3.489,14.051,3.378,13.653,3.059,138
7.079,17.891,1.196,8.264,15.109,5.013,12.633,6.091,14.939,6.321,129
9.707,19.055,1.586,9.124,13.416,3.807,11.572,3.808,11.509,4.321,136
6.84,18.727,1.449,9.917,14.661,3.617,15.272,4.868,14.721,5.75,139
9.505,16.966,1.125,9.073,11.839,6.265,12.181,3.05,11.513,3.805,139
7.905,15.413,1.043,9.372,12.411,3.562,12.719,3.633,15.442,5.307,138
10.337,15.377,1.117,9.533,14.672,4.058,15.195,3.699,14.584,4.403,141
10.577,14.433,1.227,8.064,13.702,5.622,12.842,5.629,11.983,4.113,138
7.926,17.751,1.962,8.902,14.786,5.923,10.648,5.434,11.708,3.164,139
9.997,17.782,1.253,9.47,11.872,3.217,13.877,5.057,11.639,3.752,138
8.182,18.939,1.423,8.6,14.158,4.663,12.855,6.114,12.468,5.524,140
9.683,13.536,1.038,8.413,11.196,3.811,14.248,5.524,13.84,3.677,139
6.678,16.545,1.49,9.154,12.911,3.755,12.665,4.135,12.612,5.404,139
8.782,16.577,1.019,9.182,10.084,3.664,11.261,3.716,10.813,5.641,136
11.944,16.062,1.576,8.249,15.083,5.031,14.228,3.913,12.891,3.934,138
9.622,15.699,1.108,9.03,11.411,5.307,12.922,4.032,12.786,6.26,140
6.922,16.024,1.211,9.808,14.848,5.66,11.412,3.603,11.657,4.775,138
11.652,15.365,1.164,8.616,14.078,4.342,12.851,5.66,10.594,4.089,141
5.432,19.414,1.891,8.182,12.194,5.415,14.713,5.403,11.951,6.273,139
10.39,12.342,1.876,9.943,14.158,3.432,13.031,3.331,11.307,3.796,139
6.98,17.602,1.224,8.493,10.767,5.971,11.279,3.069,15.066,5.436,139
9.437,15.49,1.469,9.373,13.76,4.576,11.378,6.241,10.227,5.306,140
6.764,17.035,1.045,9.198,13.886,3.202,12.897,4.488,13.819,5.962,139
8.181,12.927,1.141,8.266,10.939,6.055,11.365,4.365,12.872,6.025,137
11.219,14.957,1.651,9.943,15.453,3.22,14.058,5.42,12.521,3.307,141
8.265,18.851,1.631,8.805,12.786,4.128,14.681,5.658,14.297,3.999,139
5.937,18.376,1.81,8.76,12.743,3.647,14.96,3.769,15.373,5.526,135
8.425,16.237,1.833,9.588,12.044,4.866,10.165,3.364,10.874,5.615,137
8.317,12.566,1.695,9.682,10.317,5.837,14.058,5.505,10.274,3.368,138
9.788,15.685,1.848,8.522,13.367,4.203,13.499,3.939,12.378,4.717,140
11.779,13.323,1.419,8.819,14.524,3.047,15.016,3.067,10.779,4.363,139
8.213,14.656,1.404,9.605,11.076,4.596,11.385,6.292,13.999,3.222,139
9.896,13.237,1.305,9.979,15.35,3.289,13.174,3.388,12.687,5.888,139
9.793,13.345,1.022,9.147,10.023,5.377,13.205,3.362,11.629,5.129,138
5.274,12.235,1.556,9.882,10.079,3.841,11.892,5.888,10.5,4.438,136
11.085,15.453,1.853,9.998,13.423,3.67,14.391,5.235,14.541,4.989,139
9.538,14.635,1.487,8.036,10.509,4.158,11.878,4.032,12.72,3.596,139
8.179,18.086,1.592,9.332,14.266,5.978,13.979,4.311,12.319,4.24,139
9.259,14.969,1.965,9.333,11.209,5.662,12.849,5.336,14.25,5.927,139
11.198,15.062,1.364,8.573,13.159,3.3,11.606,4.232,15.144,6.479,139
9.167,14.818,1.222,8.436,14.545,4.652,14.659,3.418,13.346,3.791,138
9.313,17.842,1.994,9.005,11.222,4.39,10.909,5.075,14.298,4.048,141
8.497,12.916,1.69,8.006,12.963,3.813,13.229,5.447,14.884,3.293,137
9.874,14.363,1.578,9.637,11.884,3.011,15.079,3.532,14.995,5.051,140
7.811,18.768,1.021,9.841,13.267,3.058,11.396,3.112,13.911,5.382,135
5.759,14.008,1.739,8.886,13.194,5.304,14.042,5.572,10.398,4.633,137
7.132,16.031,1.941,8.998,14.366,5.693,12.552,4.469,11.22,6.296,137
8.512,18.965,1.492,8.636,13.508,3.613,15.005,5.301,10.439,5.669,141
8.746,13.919,1.101,9.933,12.239,4.131,11.663,4.26,10.929,4.375,138
8.387,14.226,1.122,8.243,12.158,5.404,11.362,4.528,10.778,3.186,137
6.508,16.863,1.577,8.75,15.09,5.65,12.044,3.085,13.305,5.447,137
5.883,16.482,1.972,9.036,11.464,3.601,13.171,5.755,10.046,6.152,140
9.998,18.693,1.181,8.61,10.427,6.418,10.986,5.522,13.312,3.291,138
10.852,18.157,1.555,8.897,12.699,3.988,12.213,4.08,10.198,3.978,139
8.369,19.585,1.225,8.357,10.064,5.779,10.106,6.059,12.618,4.397,136
6.8,18.823,1.9,9.455,12.364,6.498,10.348,5.244,14.607,3.855,140
6.234,12.025,1.915,9.434,10.265,4.025,10.021,4.947,11.546,3.522,135
7.448,12.272,1.522,9.483,13.385,3.531,11.656,4.32,13.743,4.265,136
8.434,14.031,1.014,9.144,15.017,5.652,12.212,3.333,10.706,3.762,137
7.16,17.465,1.945,9.044,13.591,4.135,13.614,4.757,11.567,6.298,139
9.026,15.901,1.938,9.324,14.676,6.315,15.18,5.784,10.789,5.13,136
8.338,13.628,1.161,9.955,13.578,3.68,13.262,5.28,10.971,5.124,139
8.347,14.721,1.94,8.487,12.96,6.488,11.258,4.056,12.759,6.385,134
11.359,19.738,1.955,9.127,11.827,5.867,14.123,6.378,11.403,3.722,139
8.484,18.885,1.541,8.503,11.023,5.547,15.191,5.228,12.424,3.574,140
10.164,18.648,1.474,8.348,12.678,6.194,11.345,5.852,14.009,5.241,141
11.001,12.894,1.855,9.878,14.107,5.264,15.337,4.547,13.628,5.542,136
5.088,14.106,1.979,9.074,15.021,5.229,12.3,3.675,10.429,5.09,138
9.269,12.652,1.976,8.69,13.492,4.454,10.599,4.608,10.039,4.384,134
6.022,16.907,1.156,9.78,12.815,6.311,15.133,3.141,11.079,5.621,138
6.235,17.543,1.078,9.25,14.732,3.254,12.956,5.707,14.774,5.077,139
9.502,16.448,1.911,8.443,13.793,3.024,13.484,4.025,12.049,4.519,139
7.981,13.517,1.379,9.549,15.423,5.758,13.695,6.008,10.844,3.269,137
6.821,13.91,1.052,9.716,13.965,5.565,10.377,6.266,11.468,4.244,137
9.911,17.441,1.635,9.548,14.464,4.517,13.195,6.35,11.654,4.977,140
6.759,13.341,1.757,9.357,11.274,6.357,10.503,5.876,12.94,4.156,139
9.918,12.969,1.319,9.385,11.073,5.614,13.396,5.828,11.034,5.156,139
11.013,14.873,1.242,9.471,12.517,4.029,12.39,5.088,11.429,5.159,141
9.362,16.174,1.124,9.546,15.019,4.313,12.29,3.993,12.052,4.89,141
9.941,18.336,1.532,9.138,12.39,3.599,13.686,4.452,14.675,5.99,139
8.216,17.2,1.978,8.083,15.317,5.008,15.052,6.285,13.078,5.181,138
6.696,17.506,1.743,9.97,14.267,3.503,12.537,5.884,13.026,3.51,139
11.215,12.175,1.198,8.917,11.37,5.964,13.171,3.065,13.839,4.573,139
11.347,17.247,1.779,9.19,11.072,6.291,12.816,4.888,11.282,4.095,142
9.357,15.64,1.95,8.31,15.285,4.078,12.193,6.342,13.455,5.1,139
6.097,13.793,1.849,9.756,12.354,4.137,10.649,4.448,13.411,6.005,135
9.594,19.75,1.683,9.557,13.855,3.145,15.424,6.065,13.677,4.781,140
5.16,18.423,1.715,8.133,13.918,3.987,14.018,4.308,13.248,5.32,137
7.06,14.483,1.666,8.958,13.44,3.875,11.218,3.587,10.325,5.656,136
7.428,16.773,1.078,9.245,12.635,4.99,12.384,5.143,14.042,6.32,138
7.688,19.116,1.315,9.152,13.223,4.62,14.197,5.155,13.654,5.094,140
7.489,16.04,1.997,9.185,12.277,3.534,14.088,5.84,14.448,4.909,140
9.539,15.222,1.444,8.84,13.592,5.072,10.015,3.542,14.631,6.364,139
10.114,16.325,1.762,9.24,12.994,5.031,13.518,5.38,11.337,6.44,141
8.708,19.425,1.104,9.001,15.113,3.407,13.539,5.684,14.864,5.681,140
10.789,18.372,1.119,9.795,12.785,5.786,11.251,5.062,12.022,4.564,137
8.142,18.178,1.168,8.631,10.346,3.597,13.024,4.91,15.152,5.75,139
6.399,15.941,1.251,9.681,13.589,4.571,15.183,5.036,12.766,3.44,137
11.206,18.8,1.319,8.083,11.976,5.893,10.185,4.66,14.418,6,141
5.652,13.078,1.432,9.524,10.828,3.761,13.865,4.897,13.181,6.442,137
6.36,19.034,1.587,9.07,14.997,4.208,11.232,6.261,12.976,5.521,140
5.33,14.518,1.744,8.66,14.041,3.638,15.032,5.816,12.377,4.699,138
8.772,13.365,1.105,9.382,13.435,5.373,13.767,4.654,11.396,3.935,138
6.978,13.484,1.786,8.181,11.446,5.731,14.063,6.437,12.463,4.091,138
11.219,14.363,1.238,9.4,13.347,3.013,15.112,6.156,15.429,4.668,138
5.106,13.129,1.749,9.672,14.053,4.289,12.85,4.044,13.771,5.057,138
8.117,15.278,1.721,8.451,14.073,5.031,15.471,3.637,10.739,5.879,140
7.514,17.86,1.803,8.202,15.178,6.254,14.322,3.704,10.91,5.322,139
8.034,16.163,1.001,8.069,14.978,5.415,13.993,3.704,11.426,4.515,137
11.815,14.812,1.162,9.129,11.974,6.353,14.095,4.898,12.497,6.405,139
9.513,15.756,1.4,8.238,14.173,6.369,15.129,6.264,14.067,5.738,130
5.775,17.705,1.768,9.287,12.838,3.138,13.485,3.354,11.196,3.019,135
9.555,19.383,1.275,9.667,12.447,6.002,10.372,3.067,10.768,3.698,135
6.536,17.347,1.975,8.114,12.295,3.623,14.884,5.578,14.9,6.216,134
5.621,13.116,1.84,8.155,10.885,5.052,13.248,4.091,13.952,6.391,125
10.336,15.025,1.152,9.281,11.233,4.344,12.705,6.314,10.687,5.891,141
11.47,18.46,1.775,8.129,15.427,3.877,13.664,4.387,15.376,4.09,141
7.817,15.038,1.609,8.391,14.584,4.974,12.411,3.416,10.896,4.009,138
5.694,17.797,1.318,9.394,14.83,4.714,11.976,5.226,13.611,3.073,139
6.5,16.617,1.753,9.305,12.819,3.834,13.838,3.863,14.437,3.152,137
8.297,16.846,1.96,8.176,11.283,4.417,15.383,5.668,10.459,3.151,139
5.539,17.495,1.872,8.66,11.362,3.427,13.307,4.416,10.694,4.757,140
8.143,18.396,1.426,8.505,15.151,3.183,14.006,4.921,11.553,5.704,140
11.34,13.351,1.468,9.141,15.289,3.343,10.266,5.636,13.127,3.148,140
6.643,13.543,1.083,9.014,11.585,3.976,11.768,5.077,14.121,4.232,137
11.136,13.416,1.536,9.068,11.41,5.145,12.43,4.244,13.444,5.226,140
5.494,12.701,1.436,9.209,13.99,3.655,13.921,5.606,11.646,5.649,137
7.118,16.447,1.687,8.865,14.606,3.101,14.165,5.085,13.934,5.917,139
7.844,14.629,1.869,8.273,14.062,3.024,13.344,3.701,14.908,6.299,123
7.209,15.365,1.549,9.965,11.52,6.367,13.602,4.64,12.335,5.255,138
7.706,15.718,1.287,8.472,14.912,5.3,14.967,5.85,14.64,5.927,137
5.079,14.76,1.313,8.727,11.468,3.484,10.202,4.862,14.344,4.185,138
8.973,13.795,1.812,8.211,11.984,5.723,13.919,5.226,11.789,4.607,138
6.5,17.557,1.867,8.911,10.178,5.787,15.276,5.781,14.119,5.473,139
6.876,12.702,1.198,8.825,14.761,4.806,10.779,3.769,13.109,6.339,138
8.617,13.06,1.403,9.288,10.212,3.608,11.675,4.147,12.4,5.804,139
8.229,13.873,1.106,8.15,12.497,5.941,12.52,5.564,13.575,5.809,137
10.252,18.638,1.908,9.937,13.689,3.357,10.647,6.071,12.583,5.454,138
9.307,17.193,1.91,8.935,15.453,5.364,14.525,4.367,11.848,3.052,139
8.817,15.312,1.444,9.8,10.157,3.858,10.091,3.912,14.887,4.124,139
7.698,17.365,1.189,9.179,14.379,5.201,11.264,3.91,14.28,4.996,139
5.938,13.465,1.634,9.05,12.737,3.041,13.193,5.881,14.947,5.808,139
8.965,18.044,1.544,8.424,11.712,5.084,14.506,6.314,13.193,6.113,134
5.379,16.96,1.242,8.84,11.383,5.353,10.677,5.621,10.455,4.802,136
6.489,17.982,1.924,9.095,11.245,3.072,11.172,3.745,10.412,5.185,132
11.367,17.888,1.264,9.991,11.882,5.497,14.158,4.711,11.211,3.709,137
7.296,15.451,1.092,8.937,15.235,3.357,10.181,3.163,11.289,4.893,137
10.902,14.208,1.443,9.19,12.946,6.354,10.831,3.369,12.181,4.054,140
5.248,17.167,1.4,9.601,14.687,5.496,11.414,3.767,10.707,5.734,137
11.16,14.532,1.597,8.244,12.999,4.703,14.975,5.802,12.934,6.365,135
9.426,17.989,1.531,9.468,10.807,4.147,13.136,6.007,11.787,3.984,140
10.561,14.297,1.679,8.974,14.535,6.1,15.016,4.46,10.063,5.835,138
8.043,17.631,1.354,9.747,14.847,5.549,11.998,3.266,10.799,5.203,138
9.615,19.577,1.975,9.293,13.144,6.013,13.621,3.677,12.946,6.419,141
10.743,16.638,1.559,9.927,14.837,5.723,12.984,3.569,10.987,3.518,140
10.141,14.791,1.337,9.04,10.563,5.592,14.577,4.917,14.961,4.469,139
7.625,17.881,1.223,9.631,10.43,3.142,14.389,4.434,15.327,4.648,139
10.927,14.541,1.866,9.13,11.374,6.161,10.911,3.63,14.509,3.292,141
8.834,15.816,1.961,8.958,10.847,4.832,12.714,3.228,11.411,4.437,136
11.463,15.855,1.952,8.588,15.195,5.311,15.014,3.938,12.466,6.203,139
10.065,15.756,1.824,8.341,14.66,4.164,14.572,4.615,13.981,4.35,138
10.801,15.059,1.066,9.014,13.486,5.191,14.733,3.14,14.404,3.966,141
5.821,17.413,1.595,8.016,14.89,4.803,12.464,5.991,13.317,3.689,139
6.172,17.542,1.227,9.061,13.815,3.365,11.678,4.778,13.712,5.709,138
7.77,12.953,1.647,8.148,15.164,6.053,10.549,6.485,10.483,4.492,138
6.428,12.667,1.534,8.476,12.709,4.834,14.716,5.23,11.46,3.192,136
8.051,13.817,1.006,9.679,12.406,3.093,13.242,6.397,15.153,3.871,138
8.909,18.065,1.68,8.27,11.433,4.59,12.908,5.583,10.624,5.016,141
5.861,12.561,1.789,8.958,14.301,4.813,13.276,4.184,11.009,6.259,135
10.842,13.579,1.85,8.579,12.324,3.816,15.339,4.262,13.026,6.154,140
9.177,13.952,1.666,8.225,14.018,3.77,13.075,3.354,11.942,5.802,135
10.847,13.086,1.91,8.781,13.023,5.573,11.614,4.648,11.605,4.89,140
10.945,17.593,1.499,9.001,12.423,5.963,11.536,4.867,10.542,6.388,140
8.653,14.473,1.294,9.427,13.225,4.108,11.973,3.672,11.87,6.054,140
5.601,14.302,1.832,8.449,10.265,5.935,12.107,4.422,13.61,5.037,137
7.618,19.994,1.494,8.549,12.804,4.62,15.283,6.12,14.655,3.635,131
10.242,14.515,1.356,9.779,11.079,4.428,11.745,5.21,10.173,6.147,141
7.148,19.271,1.558,9.917,10.418,3.61,14.367,6.134,10.522,4.145,136
9.306,18.947,1.042,8.736,12.272,3.075,10.125,6.03,11.75,6.32,138
10.599,15.187,1.506,9.795,14.459,5.162,13.435,5.137,11.435,3.348,142
11.104,13.778,1.069,9.262,14.152,3.363,15.208,3.339,10.329,3.26,139
7.773,16.916,1.07,9.756,14.955,3.275,13.067,4.175,10.554,5.696,137
9.047,12.594,1.222,8.375,13.356,3.859,13.027,5.629,10.322,3.472,138
6.582,16.351,1.66,8.145,10.784,5.596,14.512,4.905,11.265,6.104,138
7.899,19.352,1.904,9.332,10.435,5.417,15.298,4.209,12.945,5.257,140
9.99,16.161,1.961,9.711,13.308,4.169,15.27,6.214,10.799,5.898,138
5.93,14.606,1.428,9.139,14.571,4.373,15.223,3.784,10.292,5.216,138
5.819,13.748,1.082,8.01,10.786,3.562,14.699,6.207,13.559,3.574,135
9.272,15.252,1.734,9.478,14.648,4.437,14.581,4.41,10.568,4.775,140
5.508,17.342,1.639,8.119,12.68,4.969,12.625,3.545,14.501,4.202,138
11.361,14.034,1.206,9.097,15.192,6.289,12.981,3.204,14.211,5.44,138
10.438,14.487,1.702,8.221,15.207,4.165,14.195,4.362,11.195,5.593,139
6.781,17.073,1.715,8.743,12.882,5.601,12.378,5.416,11.908,4.288,139
11.885,17.165,1.998,9.646,12.751,3.401,12.959,4.261,12.409,5.103,141
7.368,17.651,1.583,8.688,12.136,3.971,10.207,4.708,12.222,6.403,140
8.235,15.815,1.277,9.906,11.994,4.123,14.908,4.106,13.832,6.153,139
10.913,12.521,1.586,9.917,10.496,4.002,12.261,6.273,10.316,6.277,140
5.51,14.486,1.255,8.296,13.868,5.106,14.953,4.608,13.306,5.355,136
9.305,18.978,1.681,9.039,13.813,3.52,11.154,3.629,10.019,3.868,135
5.844,19.392,1.031,8.63,13.702,4.365,10.595,3.424,14.152,5.836,138
7.466,14.943,1.596,9.984,11.938,5.653,10.99,3.719,10.705,3.838,136
5.961,17.091,1.398,8.664,12.161,4.961,13.744,6.279,11.976,6.123,139
6.917,16.32,1.95,8.542,13.43,3.758,11.088,4.157,10.73,4.18,137
10.281,14.574,1.928,8.774,10.337,5.555,13.443,5.809,12.547,3.197,140
9.313,13.86,1.053,8.819,15.007,3.444,12.886,3.247,10.405,3.228,137
10.731,17.477,1.276,9.449,14.61,3.818,15.473,6.15,10.11,4.58,140
7.801,15.796,1.039,9.663,15.216,5.648,12.368,6.118,11.245,3.282,137
7.857,18.696,1.566,8.168,13.633,4.062,12.575,4.968,12.246,4.063,141
7.539,14.495,1.502,8.127,14.063,6.03,14.639,6.101,10.964,4.842,137
11.337,17.635,1.303,9.209,13.542,4.694,11.268,3.947,13.143,3.429,140
8.221,19.369,1.277,8.024,14.595,4.648,10.986,6.19,12.98,4.663,138
10.478,14.351,1.694,8.974,11.271,5.862,13.008,4.954,12.37,3.288,140
10.95,14.308,1.526,8.647,12.154,4.156,10.06,3.713,11.375,5.642,140
6.8,14.832,1.79,8.369,14.062,5.892,15.161,3.356,14.038,3.378,137
10.31,13.877,1.792,9.714,14.795,4.511,14.023,3.057,14.08,6.249,141
8.304,15.672,1.361,8.82,12.534,5.883,12.036,5.75,15.434,5.44,138
5.965,12.525,1.168,9.59,14.603,3.92,14.765,4.074,10.247,5.505,137
7.499,12.387,1.902,9.48,15.431,5.065,11.949,3.064,13.502,3.037,137
8.648,17.066,1.244,8.866,13.89,3.513,11.065,3.004,10.553,5.226,137
10.802,15.614,1.681,8.182,14.894,6.283,12.062,3.278,10.779,3.915,139
11.871,12.67,1.985,8.339,15.012,4.476,11.796,6.049,11.414,3.525,140
8.401,15.459,1.238,9.724,12.374,3.71,12.984,5.745,10.637,6.265,141
9.204,12.622,1.194,9.473,11.782,5.626,15.034,4.941,11.85,3.308,139
8.158,14.232,1.231,8.016,12.547,3.662,14.855,3.849,10.949,6.008,139
7.465,18.096,1.725,8.39,12.22,4.171,10.683,5.619,10.979,5.242,140
8.67,19.824,1.044,9.677,10.831,5.105,10.912,6.479,13.536,5.447,135
10.667,14.198,1.088,9.46,15.125,4.124,12.974,3.374,10.378,5.436,140
7.068,15.969,1.067,9.64,13.877,4.726,13.758,4.057,14.5,5.906,137
9.064,12.516,1.623,9.552,14.191,3.622,10.945,6.071,15.296,5.812,138
7.644,17.657,1.039,8.312,14.137,5.682,14.837,6.109,14.81,3.711,125
11.142,18.449,1.871,9.005,12.678,4.126,13.766,5.809,14.949,4.914,140
7.913,19.929,1.374,8.872,12.861,3.869,11.322,6.1,10.746,3.622,136
5.892,13.536,1.331,8.39,12.336,5.731,13.019,4.121,12.889,5.117,137
5.192,12.316,1.874,8.259,12.651,4.339,11.932,4.035,14.556,6.081,121
5.223,15.064,1.227,9.109,14.603,3.584,11.282,5.09,10.672,3.992,136
7.296,19.166,1.728,8.407,13.41,3.209,12.883,5.544,15.447,3.372,140
11.84,15.183,1.468,8.918,14.281,5.634,10.641,4.47,10.315,5.805,140
6.444,18.117,1.215,9.31,15.313,5.186,14.982,5.448,13.758,4.072,138
6.445,13.793,1.441,8.413,12.696,6.198,11.477,4.684,10.277,3.372,137
11.962,16.957,1.999,8.452,13.149,5.052,12.577,4.03,10.932,5.382,138
9.604,19.439,1.795,9.551,14.065,5.589,14.149,3.308,10.949,4.777,137
9.895,13.123,1.449,8.183,13.143,3.232,14.368,4.501,11.135,6.216,138
11.108,16.482,1.886,8.274,10.056,3.273,13.418,5.893,15.379,6.164,130
8.092,12.093,1.862,9.608,12.632,4.796,10.291,4.904,10.657,5.14,139
11.198,12.772,1.016,8.292,15.281,5.805,11.236,3.745,13.727,6.106,138
6.89,12.918,1.016,8.524,12.177,5.507,10.484,6.413,14.415,6.033,135
8.473,14.103,1.141,8.082,10.196,5.018,10.25,6.011,14.179,4.773,136
11.968,17.15,1.949,8.005,11.502,5.275,10.049,5.8,11.708,3.577,137
10.839,15.666,1.201,8.183,13.652,6.206,13.633,3.688,15.307,6.393,134
6.474,17.396,1.369,9.166,14.84,3.623,11.101,4.516,11.052,6.43,140
9.34,16.784,1.722,8.829,15.082,5.777,10.103,3.915,10.105,3.227,140
6.019,13.779,1.614,8.684,13.573,3.534,10.843,5.651,11.229,3.694,137
5.209,13.152,1.845,8.999,10.543,5.127,13.735,5.148,10.185,5.063,137
8.627,14.532,1.549,8.638,10.253,6.272,10.151,3.237,13.884,6.045,139
8.995,12.844,1.453,8.933,10.122,5.695,10.933,6.093,15.383,4.937,138
5.239,12.982,1.328,9.227,13.371,6.052,11.892,5.14,15.304,4.119,134
11.092,14.341,1.534,9.192,13.415,5.458,10.659,6.489,10.731,4.596,141
9.865,17.175,1.401,9.924,11.989,5.661,13.972,3.019,11.222,3.529,138
10.535,16.818,1.448,8.306,13.082,4.831,11.797,5.114,15.056,4.402,139
8.976,12.395,1.701,9.643,13.59,5.89,10.346,4.09,12.761,3.609,139
10.387,16.954,1.251,8.089,12.208,3.719,12.24,5.615,10.177,4.199,140
6.226,12.82,1.397,9.466,11.251,3.887,10.468,3.177,13.88,5.759,136
10.569,14.496,1.728,8.674,10.943,4.7,11.076,4.028,11.434,3.845,140
6.106,18.57,1.123,8.501,13.004,5.788,13.423,6.287,12.922,5.982,130
11.489,12.854,1.302,8.334,14.175,4.072,12.972,3.591,15.038,4.413,140
7.62,18.394,1.1,8.428,10.498,4.745,13.221,5.193,12.14,4.994,140
10.287,12.948,1.459,8.149,10.199,3.255,13.626,6.213,11.479,5.79,138
5.571,14.252,1.038,9.309,14.305,3.191,15.488,3.749,15.288,4.492,136
10.062,18.578,1.865,8.585,10.639,4.774,13.878,5.206,14.964,5.156,140
7.562,16.034,1.244,8.2,11.005,5.977,10.036,5.949,13.159,5.466,139
9.915,19.557,1.812,8.046,13.586,4.31,13.869,5.649,12.135,6.078,142
8.298,14.668,1.833,9.153,13.382,3.716,11.561,3.422,10.163,5.139,135
