tr1,br1,d1,t2,xr1,yr1,xr2,yr2,xr3,yr3,EAB
11.824,18.5,1.243,9.328,14.178,3.259,10.913,4.881,12.076,5.786,69
6.581,12.645,3.45,9.402,11.925,2.42,13.279,1.051,10.799,1.794,38
10.789,16.276,1.655,9.36,13.72,2.569,10.631,5.401,11.634,3.337,72
10.944,17.302,3.336,9.131,10.457,4.014,14.663,1.709,12.499,2.868,66
8.45,19.389,2.266,9.987,14.094,4.322,15.193,5.925,12.426,1.87,77
10.518,16.184,1.084,8.179,12.548,2.686,13.407,3.413,11.906,1.583,43
5.984,14.514,3.033,8.407,10.169,1.409,11.676,2.207,10.501,5.558,58
8.191,18.878,3.185,8.817,14.446,5.944,11.982,3.541,10.79,2.676,89
6.442,18.703,3.417,9.829,11.897,5.966,10.945,4.092,11.238,6.272,66
7.934,12.572,2.152,8.817,11.421,1.071,11.002,5.586,12.891,4.502,67
11.054,17.077,1.119,9.769,15.038,3.143,11.014,5.886,14.425,4.271,78
6.677,18.899,1.031,9.868,11.501,5.357,13.24,5.069,11.885,5.568,56
9.136,18.406,2.784,9.606,11.03,1.921,10.299,5.032,13.922,1.664,74
6.164,18.312,2.126,9.904,11.448,4.096,12.307,4.931,11.892,1.462,90
11.722,16.824,2.699,8.951,12.135,1.625,15.25,4.64,12.754,4.557,70
5.615,12.217,1.553,9.406,11.469,3.413,10.862,2.831,11.248,3.952,81
7.48,19.943,1.757,9.395,10.197,3.571,11.608,4.171,13.255,1.063,47
9.567,17.115,2.542,8.738,10.371,4.209,11.467,5.54,15.042,1.327,79
10.046,19.604,2.687,9.196,10.146,2.014,14.254,1.812,10.613,6.102,69
11.703,13.029,1.607,8.579,13.676,3.276,13.932,1.821,12.645,1.755,78
5.325,17.517,1.329,9.479,12.581,1.307,10.897,1.856,15.435,2.647,52
10.041,16.423,2.991,8.52,12.904,3.87,11.778,3.995,13.204,1.717,83
9.899,14.043,2.462,9.488,15.069,4.47,13.582,1.118,12.683,2.357,69
7.317,19.908,3.009,9.879,12.527,4.301,10.659,1.595,14.855,4.814,75
7.094,16.369,2.454,9.482,10.994,3.559,11.25,2.688,14.589,5.757,61
9.901,16.947,2.193,9.803,13.314,1.824,11.871,3.303,11.634,4.491,81
6.828,14.321,2.253,8.81,11.587,5.035,15.336,3.579,10.422,2.386,80
7.094,13.836,1.88,8.716,12.061,2.394,11.286,5.056,12.802,6.466,79
9.824,12.064,2.973,9.75,14.976,5.027,13.641,4.544,14.7,5.596,49
7.15,15.196,3.119,8.183,14.434,2.059,11.838,5.535,13.599,4.433,83
10.278,15.955,2.602,8.655,13.881,2.698,13.458,5.137,11.216,3.907,79
6.872,13.231,2.057,9.236,10.922,2.066,11.922,5.925,13.133,1.313,74
6.585,18.768,1.098,8.985,15.315,5.088,11.193,4.786,10.984,5.108,48
6.11,15.006,2.181,8.247,11.61,1.451,11.789,5.14,12.912,6.112,73
7.204,16.58,2.375,9.78,15.374,1.656,14.459,5.955,10.47,5.511,78
7.022,17.982,2.56,8.39,12.788,1.675,11.333,4.413,14.732,5.185,75
8.272,18.531,2.964,8.13,12.521,4.898,14.38,1.658,13.201,5.543,83
11.435,16.076,2.484,9.768,13.096,5.6,13.85,4.952,11.922,2.939,72
7.047,13.732,3.347,9.218,13.42,3.252,12.093,3.909,11.14,3.08,92
5.142,18.479,1.627,8.26,12.724,1.349,14.649,1.557,14.671,4.288,78
6.775,15.567,1.74,8.494,10.229,5.179,13.67,1.869,11.901,3.218,68
5.498,19.494,1.141,8.152,14.374,1.351,11.103,5.384,15.427,6.401,45
7.091,19.627,1.341,9.532,15.424,4.111,14.965,5.266,13.698,3.383,67
7.134,13.642,2.31,8.622,14.48,6.109,13.025,5.271,12.097,4.034,86
5.52,19.54,3.299,8.146,12.037,4.691,11.596,1.365,14.11,3.458,76
7.155,18.274,3.152,9.128,14.423,1.503,12.954,5.307,11.537,4.497,79
11.196,12.941,1.434,8.324,15.405,5.954,11.571,3.048,15.038,5.362,87
7.652,13.959,2.132,9.772,12.719,2.162,10.729,4.058,10.063,1.563,62
5.385,13.836,3.457,8.537,10.792,4.9,14.27,5.288,10.955,2.226,107
8.877,12.882,1.839,9.699,13.416,2.204,13.447,3.621,10.969,3.345,72
10.899,19.596,2.226,9.994,12.495,4.107,10.285,5.584,10.815,4.112,67
9.926,13.509,1.809,9.593,11.69,5.399,11.674,1.932,15.286,2.955,73
9,12.855,1.775,9.392,14.298,4.322,15.338,4.624,14.722,1.441,96
9.266,19.768,3.35,9.334,13.861,1.539,12.51,1.507,12.772,3.489,81
5.896,18.537,1.669,9.746,10.87,4.192,11.276,5.254,12.226,1.038,67
7.963,18.997,3.032,8.877,14.335,6.071,14.88,4.513,13.852,2.625,73
8.406,16.283,1.913,9.836,13.979,4.561,10.865,3.032,11.355,2.988,81
7.939,16.903,2.725,9.415,14.178,2.295,13.141,5.375,12.008,4.392,73
7.901,16.514,1.959,9.849,12.127,1.008,14.869,2.913,11.229,3.706,79
8.119,15.788,2.816,8.894,14.834,2.152,13.384,5.813,10.851,1.904,79
5.106,12.381,1.06,9.779,11.965,6.037,12.163,5.873,15.392,3.405,63
11.791,18.3,1.521,8.932,11.207,4.427,11.031,2.993,10.849,4.105,77
6.869,19.865,3.494,8.139,11.095,2.104,11.336,5.507,15.193,4.38,85
6.049,14.934,1.901,9.214,11.088,5.892,13.081,3.214,12.958,6.317,90
6.475,14.259,3.419,9.551,13.124,4.394,12.554,4.411,12.84,5.771,38
10.632,13.557,2.002,8.426,11.67,3.699,15.127,6.302,11.13,5.143,86
11.61,15.296,2.886,8.783,11.578,2.527,12.631,2.378,13.491,3.249,67
10.033,13.204,2.232,9.777,15.136,1.56,10.998,2.127,14.443,1.533,59
5.563,17.163,2.753,9.783,15.029,4.102,12.572,4.717,11.979,4.769,100
6.197,12.378,2.892,8.19,14.046,2.022,11.126,1.427,10.326,4.53,47
10.764,15.662,2.546,9.284,12.548,4.271,10.557,2.749,13.533,4.836,71
5.671,18.123,3.483,9.21,12.016,2.87,10.016,4.846,14.124,1.523,102
7.252,12.753,1.501,9.538,12.358,5.244,10.101,2.247,15.116,5.441,86
10.534,18.111,1.687,8.706,10.411,1.972,10.912,3.869,11.976,1.04,63
8.157,18.749,1.827,9.738,14.262,3.408,15.379,2.409,14.227,4.098,89
8.962,17.995,1.161,9.404,10.057,1.095,15.024,5.578,13.753,3.881,57
9.807,12.387,1.446,8.697,10.243,1.988,10.45,1.117,10.272,4.139,63
6.767,18.276,1.035,9.348,13.689,2.002,11.93,4.383,12.035,3.13,58
6.534,15.055,2.223,8.343,11.323,5.402,15.361,6.072,10.388,6.214,78
11.752,16.938,1.258,8.326,12.116,1.871,10.508,2.674,14.348,6.358,78
11.791,15.398,3.457,8.59,13.543,3.754,12.368,1.061,10.297,3.145,72
5.23,16.097,1.673,9.324,11.362,3.336,14.998,3.549,10.675,4.549,85
9.661,12.571,1.644,9.157,11.182,2.62,11.257,6.434,11.577,3.062,88
8.553,14.915,1.474,9.096,12.241,2.19,13.082,6.041,10.448,2.06,71
9.357,18.379,1.284,8.88,14.064,2.059,13.997,1.575,12.939,4.001,72
5.981,15.033,1.929,8.871,10.607,1.056,12.551,3.028,11.014,4.644,79
7.809,14.562,2.741,8.105,12.071,2.021,10.223,2.409,14.883,5.376,69
6.752,12.764,1.503,9.305,12.283,1.071,11.956,1.235,15.322,2.852,54
11.92,17.464,1.923,8.695,14.214,4.058,11.257,1.256,13.836,1.504,63
7.686,12.31,1.289,8.701,15.369,3.369,13.328,3.004,10.288,1.849,48
9.606,14.349,2.802,9.239,11.876,4.039,12.181,1.562,14.136,4.098,60
6.174,18.233,2.372,8.585,14.443,5.431,11.837,2.256,12.605,2.941,84
6.193,19.606,2.534,8.009,10.089,6.262,10.675,3.321,11.957,5.907,93
6.885,17.453,3.022,9.695,12.377,2.072,15.497,5.816,10.954,4.366,85
8.271,15.091,2.702,9.24,14.946,4.153,10.61,1.219,12.564,3.917,80
11.043,13.005,2.357,8.43,11.749,3.637,13.275,6.018,10.372,3.643,76
8.612,14.864,1.434,9.28,11.012,1.961,12.645,5.313,12.97,5.296,96
8.623,15.814,3.368,8.851,10.094,4.19,10.715,3.774,13.241,3.023,77
8.218,18.563,2.429,8.185,14.847,6.139,13.28,3.274,11.385,2.49,62
11.294,16.735,1.947,8.264,14.977,5.743,12.938,2.513,10.654,5.846,74
10.125,13.677,3.142,9.326,12.991,5.811,14.635,6.004,14.053,5.66,66
6.467,13.108,2.295,9.477,15.109,3.821,13.623,6.171,11.127,5.336,82
7.033,14.942,3.154,8.546,13.538,3.016,11.419,2.175,12.835,3.359,80
10.284,16.079,2.88,9.766,11.514,1.921,12.832,2.158,15.391,3.156,52
9.362,13.151,2.489,9.464,14.128,2.133,12.321,1.972,14.149,5.646,53
8.892,16.938,3.306,9.638,11.958,4.147,12.286,6.466,13.763,4.242,73
9.836,13.583,3.383,8.453,11.003,2.677,12.825,1.106,10.135,2.043,56
7.856,14.723,1.243,9.435,10.145,4.076,10.953,3.337,13.814,3.231,54
8.176,12.338,2.796,9.889,11.458,3.877,15.164,1.377,11.141,5.005,51
7.038,19.333,2.323,8.85,12.392,1.651,10.061,5.176,15.327,2.528,77
6.006,18.804,1.654,9.2,14.808,4.706,12.409,1.349,13.897,5.835,69
8.797,12.419,2.12,9.415,12.292,5.646,11.883,4.62,11.779,5.8,92
11.562,12.518,3.107,8.308,12.232,2.292,10.426,5.42,13.484,2.716,77
9.852,12.275,3.123,9.025,14.576,4.006,10.415,5.938,12.324,4.951,76
6.291,14.667,3.31,9.002,14.597,5.383,10.177,3.34,10.462,4.767,74
7.654,17.012,3.324,8.561,14.179,2.596,13.312,1.18,15.027,3.376,67
10.95,18.479,1.991,8.823,10.129,5.273,13.117,1.485,11.258,1.314,65
6.598,12.231,1.839,9.668,15.227,4.668,10.664,1.264,13.312,5.534,90
7.283,14.758,1.329,9.006,15.032,3.381,10.649,2.906,11.682,3.78,56
5.94,17.475,3.171,9.763,12.442,4.091,12.511,3.889,10.383,4.648,88
6.874,16.801,2.899,9.063,14.417,4.895,14.888,6.48,11.174,6.387,74
10.742,13.686,3.028,9.32,14.193,2.137,10.166,2.988,13.576,3.062,60
9.279,16.967,1.211,9.546,11.661,6.145,14.717,4.693,14.64,6.067,84
5.704,13.936,2.331,9.513,13.176,5.368,10.736,4.106,10.899,3.571,98
8.013,19.131,1.091,9.569,11.036,6.144,13.355,6.352,14.502,4.775,63
10.217,15.669,2.296,9.257,11.464,3.427,10.938,1.897,11.734,6.255,67
10.507,15.274,2.44,8.651,14.233,3.957,14.943,3.284,14.297,2.614,88
7.484,16.712,2.236,9.73,11.41,5.28,10.065,5.154,10.928,4.13,92
6.609,18.473,2.121,9.424,15.134,1.323,11.862,6.3,14.951,3.949,67
6.057,17.294,2.984,9.43,13.126,6.202,10.723,5.045,13.282,1.138,88
5.735,12.524,1.498,8.803,12.944,5.198,10.786,3.498,14.088,6.426,82
5.625,14.341,2.548,9.825,12.538,2.547,13.683,4.978,10.638,1.805,90
7.262,18.462,1.888,8.137,11.533,5.654,11.685,4.67,10.972,6.078,82
6.408,14.28,1.927,8.667,13.244,3.618,10.482,2.263,10.08,1.587,43
10.249,18.214,1.446,9.946,14.121,6.286,10.777,2.885,12.452,4.933,75
8.986,14.611,2.695,9.025,13.163,3.671,13.095,1.498,10.962,4.215,85
11.096,15.65,3.244,9.775,14.131,5.568,13.165,6.038,10.514,4.79,72
10.921,12.491,1.764,9.11,12.197,6.342,14.333,4.85,12.764,1.578,91
11.211,15.27,3.065,8.744,13.351,6.312,10.624,2.399,14.798,1.098,68
10.008,14.592,2.462,8.94,12.907,4.064,11.782,4.146,11.989,2.952,87
11.304,14.784,1.67,9.349,13.244,1.173,14.793,1.984,11.702,4.606,69
6.504,18.462,2.313,8.919,10.932,4.758,10.925,2.456,15.111,5.108,78
7.385,15.831,2.564,8.086,10.532,5.851,13.254,1.265,10.408,5.696,90
7.167,19.667,1.658,8.388,13.129,2.841,13.791,2.087,14.787,1.104,43
7.064,13.089,2.512,9.443,14.388,5.424,10.215,2.048,14.467,2.581,68
9.467,14.934,1.017,9.211,14.173,3.366,13.244,3.149,11.33,1.811,48
11.248,14.027,3.344,8.846,11.88,6.477,13.803,3.533,13.28,2.793,74
10.795,15.567,1.327,8.461,13.605,1.815,10.268,4.635,10.171,2.961,49
7.831,17.548,2.28,9.098,14.492,5.464,10.688,4.881,13.6,3.617,87
7.029,17.381,2.44,9.259,15.055,6.368,13.866,2.67,11.297,3.766,86
6.466,19.766,1.831,9.891,13.359,5.449,10.028,3.317,12.906,3.909,77
11.283,13.394,1.537,9.847,12.631,5.175,13.42,5.353,14.9,4.414,112
7.01,15.185,1.507,8.945,14.556,1.67,10.467,3.074,11.757,3.467,57
8.206,19.544,1.834,9.934,10.703,3.937,15.138,3.878,15.222,5.979,76
7.752,13.509,2.368,8.337,15.059,2.094,10.671,3.722,10.992,3.864,82
7.652,15.662,3.226,8.4,10.57,3.347,11.424,1.835,12.319,6.039,47
8.993,16.346,1.676,8.588,13.74,3.372,10.633,5.181,13.887,5.435,82
8.076,19.965,2.765,9.404,10.243,3.174,13.306,3.88,13.757,2.567,78
6.097,14.054,1.169,8.061,11.499,4.879,14.247,3.46,12.109,3.318,66
5.504,15.319,1.604,8.963,11.33,1.552,14.764,5.186,11.932,4.867,84
11.582,18.977,1.207,8.239,12.395,3.263,13.354,3.429,14.111,4.749,58
5.408,17.51,1.303,9.075,13.255,4.76,13.572,3.85,13.543,3.622,82
9.371,19.319,1.837,8.452,12.884,6.16,13.283,6.155,12.286,4.495,62
5.344,19.786,1.133,9.432,10.792,5.044,12.515,6.181,13.417,3.343,52
6.775,13.91,3.002,8.595,13.029,2.008,14.087,2.616,13.53,1.137,69
10.682,15.91,1.775,9.793,13.662,2.284,10.092,3.034,11.192,3.262,74
10.31,12.119,2.446,9.425,14.783,1.632,12.984,2.828,13.04,2.094,64
9.284,19.984,2.051,9.084,10.659,5.037,14.556,2.618,12.58,2.475,67
6.944,15.142,1.058,8.977,13.711,6.02,13.719,5.69,13.975,1.077,59
9.471,13.285,1.577,8.281,12.554,4.269,13.413,4.445,14.704,3.374,87
7.866,14.951,1.679,8.677,15.256,4.956,14.844,4.581,11.339,2.389,86
11.112,16.366,3.477,9.14,13.755,3.819,14.728,5.35,10.738,1.166,88
5.369,19.115,1.141,9.709,10.414,3.942,12.14,5.525,15.187,4.243,66
7.202,16.678,2.554,9.84,12.455,1.88,15.348,4.741,13.328,5.036,66
11.941,17.774,1.539,9.193,13.415,2.577,14.683,4.456,15.014,4.518,83
11.744,13.949,3.059,9.592,11.758,2.06,12.42,1.014,11.05,1.733,47
11.161,12.999,3.024,8.751,13.792,4.307,10.759,4.879,15.448,1.634,88
8.299,17.587,1.436,9.293,15.019,3.316,12.281,1.295,11.355,6.141,83
10.49,18.791,1.611,9.004,11.419,2.734,15.141,5.993,12.093,4.455,75
11.046,18.344,3.203,8.268,14.869,3.297,10.107,3.44,12.778,5.123,79
11.553,15.974,1.783,8.584,14.401,2.387,12.952,4.04,10.136,1.897,66
6.686,16.496,1.843,8.179,11.177,2.904,15.419,5.453,10.351,5.192,84
11.003,18.227,2.396,9.2,14.413,2.648,14.088,2.966,15.083,5.173,69
11.038,16.788,1.354,8.155,13.419,2.614,14.307,1.255,14.491,1.301,40
8.568,17.508,3.16,9.343,11.849,2.73,11.455,5.658,10.224,3.326,80
8.679,16.402,2.847,8.202,13.202,5.858,14.978,1.472,11.326,5.796,80
9.361,13.114,2.703,8.179,11.898,5.906,12.987,3.817,15.191,5.494,70
9.461,16.177,1.837,8.969,14.413,3.505,12.494,5.164,15.2,4.34,83
11.063,12.641,2.987,8.195,14.389,3.886,12.188,3.77,14.718,5.061,72
11.248,17.355,1.602,8.92,13.234,4.247,13.804,5.158,14.843,5.342,86
5.062,17.072,1.1,8.162,12.042,2.031,12.185,1.761,11.469,6.127,70
11.733,18.092,1.773,8.975,10.015,2.432,13.932,2.43,13.436,5.692,68
10.146,14.267,3.17,8.978,14.45,5.818,12.018,1.008,14.027,2.466,76
5.652,19.98,2.529,9.696,11.223,3.141,14.933,2.178,13.561,6.362,67
6.835,17.087,1.438,9.949,13.433,1.732,15.151,6.099,10.417,5.39,77
5.269,18.837,1.044,9.058,15.467,1.559,11.462,5.533,15.264,5.143,58
7.969,18.412,1.742,8.08,11.602,1.501,12.96,4.493,13.274,5.198,74
6.45,14.014,3.073,9.891,13.321,3.438,12.593,2.568,10.22,1.091,59
7.611,19.296,2.428,9.925,13.255,1.353,14.14,2.702,12.502,1.125,65
8.184,18.465,1.327,9.041,11.444,5.684,12.713,2.521,12.735,3.964,67
8.896,18.518,1.968,8.573,11.459,2.211,12.318,5.923,15.047,6.465,58
7.891,15.836,1.013,9.311,11.709,1.893,14.134,2.427,11.56,6.201,92
5.886,15.766,1.281,9.319,13.422,3.003,12.304,3.193,13.132,4.295,83
10.362,14.813,1.693,8.258,10.853,3.352,14.258,1.547,15.271,4.242,79
8.049,12.722,3.029,8.595,11.527,3,12.759,6.341,11.08,2.465,81
7.671,18.997,3.343,8.898,11.858,2.824,10.408,1.299,14.675,4.73,61
10.447,16.277,1.417,9.712,13.629,2.37,10.735,1.306,12.558,3.774,78
9.908,14.53,3.262,8.375,13.562,3.658,12.206,4.592,12.996,3.402,89
5.22,12.141,2.245,9.984,12.475,3.853,13.829,3.096,10.38,1.519,61
7.073,17.752,1.708,9.68,13.732,3.009,10.072,3.739,13.313,4.201,90
7.478,17.099,1.732,8.794,13.356,4.734,15.448,1.447,12.712,3.318,71
11.975,13.11,2.923,8.455,14.073,2.239,10.733,3.879,14.995,5.919,39
9.169,18.148,1.386,9.161,10.856,4.044,12.399,4.987,10.286,6.392,77
8.481,15.592,1.908,9.965,12.927,4.768,11.34,5.068,13.106,1.918,82
9.043,18.781,2.426,8.375,11.8,3.153,14.803,3.927,11.995,4.23,82
10.959,15.923,1.12,8.285,12.625,2.949,12.046,6.472,14.021,2.71,82
11.288,16.659,2.026,8.262,11.764,2.671,12.061,4.102,14.967,2.794,79
10.259,18.775,2.46,8.784,10.745,2.238,10.17,5.322,11.739,5.964,74
7.938,12.925,2.397,8.637,11.254,1.349,15.359,1.894,14.485,5.208,57
5.073,12.247,1.198,9.942,13.244,1.728,15.288,4.565,15.126,6.221,76
5.648,13.407,2.469,8.518,11.92,5.378,13.947,3.335,13.356,3.578,92
6.021,14.855,2.23,9.591,11.211,1.329,11.883,1.876,10.061,1.872,51
6.925,17.968,3.196,8.647,12.907,4.274,15.172,6.445,15.095,2.886,92
8.302,14.297,2.807,9.615,14.222,4.149,13.382,1.452,12.744,3.695,74
6.416,14.233,1.237,9.895,13.705,4.269,11,6.094,10.026,5.617,87
9.263,16.218,2.117,8.202,10.521,1.871,13.227,4.765,10.124,2.494,74
10.336,19.97,2.045,9.111,10.604,3.868,13.523,6.434,10.166,4.05,77
10.719,17.259,1.876,9.675,13.037,5.165,15.306,5.192,15.201,4.638,85
6.644,14.357,2.116,8.97,15.126,2.511,13.167,1.204,15.499,2.374,70
5.375,16.607,3.307,8.997,11.933,2.45,15.374,3.193,11.172,5.053,78
6.05,18.387,1.417,9.387,10.023,3.999,13.096,5.955,11.495,5.56,76
6.191,16.32,2.147,8.994,14.713,2.531,11.315,6.461,12.168,6.457,77
11.444,12.667,3.267,9.066,14.22,1.114,10.046,3.483,12.494,2.659,59
6.031,12.659,2.088,9.36,11.091,5.927,12.855,4.22,14.556,3.883,93
7.855,16.856,2.675,8.735,12.8,2.096,14.574,2.027,14.302,2.444,77
10.449,16.698,3.269,9.517,10.614,5.423,13.09,1.083,11.548,4.8,55
5.522,18.996,2.904,8.637,11.396,2.911,13.954,1.52,13.614,6.071,61
9.945,18.433,1.229,8.378,12.289,3.65,13.432,6.149,10.095,3.857,72
11.173,14.978,1.284,9.834,15.094,4.468,14.697,1.453,12.632,2.185,51
6.54,12.675,2.955,9.084,10.173,5.239,14.835,2.261,13.804,4.574,74
9.106,14.405,1.527,9.898,15.215,6.219,12.948,5.129,12.465,1.129,57
10.015,16.943,2.913,9.783,15.177,4.346,11.912,5.592,15.366,1.501,73
9.169,17.093,1.073,8.532,15.078,3.808,13.231,5.377,12.7,1.197,50
6.65,15.629,3.205,8.495,10.066,2.089,12.802,3.985,11.72,4.158,76
5.23,16.462,3.221,9.708,13.105,4.689,15.271,5.499,15.222,2.589,92
11.826,16.686,3.245,9.149,10.39,3.208,11.392,5.223,13.943,5.298,60
6.23,18.069,2.568,9.858,12.881,1.389,12.399,5.522,11.171,5.989,71
6.303,19.063,3.088,8.835,10.819,4.474,11.76,5.634,10.106,2.293,92
11.41,17.529,1.018,8.705,11.518,4.34,14.745,2.027,15.124,1.454,39
7.547,13.178,3.314,9.341,11.635,1.167,14.945,5.727,12.563,1.68,77
7.819,14.08,2.88,8.278,13.954,2.441,14.233,3.12,15.373,5.511,61
5.934,12.637,3.09,9.043,14.851,2.151,12.9,4.26,10.432,5.674,61
8.678,12.036,1.319,8.687,13.518,2.787,14.591,2.338,14.407,3.662,73
10.182,15.482,1.822,8.201,14.196,2.85,15.245,3.926,13.731,4.199,87
7.707,14.384,2.169,8.205,13.89,1.223,10.369,1.025,11.953,4.691,63
8.842,13.199,1.019,9.731,11.456,5.683,10.674,4.067,15.409,4.215,69
8.008,16.766,2.386,8.244,10.814,2.153,10.699,6.496,11.185,3.471,77
8.215,17.74,1.77,8.504,11.891,4.226,15.125,2.599,13.771,4.403,83
7.582,14.109,1.651,8.754,14.163,5.276,13.781,2.015,10.47,3.666,62
9.512,16.818,1.975,9.256,14.728,4.184,15.076,4.568,15,2.01,75
9.105,12.137,1.883,8.643,12.225,6.166,11.327,2.899,11.751,1.527,42
8.619,19.705,1.212,8.145,11.957,2.94,13.075,4.491,15.303,5.878,60
6.022,16.033,3.186,8.751,13.818,5.369,11.451,2.286,13.424,5.184,71
7.311,15.812,2.388,8.04,11.412,6.244,11.36,5.939,14.371,4.981,92
5.575,12.481,3.493,9.961,15.085,1.448,10.738,3.365,13.333,1.616,49
7.24,16.271,3.069,8.589,14.877,3.836,14.182,1.499,10.169,3.994,80
5.856,13.362,2.918,9.993,10.093,1.129,13.974,2.125,11.721,6.213,38
10.569,16.785,3.111,9.14,11.201,4.544,11.192,4.055,10.28,3.71,79
8.465,17.327,2.59,9.464,13.083,5.491,10.278,1.901,12.273,2.613,79
5.564,12.004,1.508,9.565,14.146,3.164,11.497,3.06,15.282,4.834,90
11.891,13.518,1.478,8.752,13.481,5.357,15.107,6.281,11.078,1.223,85
10.022,19.651,1.576,9.067,12.472,1.658,13.743,2.713,14.903,6.463,71
11.183,19.68,3.474,8.245,13.045,5.316,15.389,5.663,10.155,2.107,86
10.847,12.675,2.378,8.011,10.469,6.477,14.848,4.717,12.928,6.303,72
5.023,14.912,3.254,9.534,11.227,5.039,15.246,3.011,12.367,2.659,83
5.64,13.669,3.019,8.86,15.45,3.546,14.219,4.544,11.6,1.396,95
7.791,15.306,3.173,8.103,11.149,1.324,14.06,6.103,12.365,6.225,68
5.634,17.792,2.714,9.269,12.902,3.217,11.59,1.373,15.495,1.937,72
11.711,16.732,2.222,9.09,11.262,5.531,15.351,4.325,11.892,1.611,69
9.826,14.475,3.259,9.402,11.32,2.73,10.325,2.617,13.112,1.952,57
8.674,13.01,1.801,8.677,11.08,2.333,13.716,5.802,13.584,1.634,92
5.641,14.127,1.801,8.532,10.426,2.484,13.289,1.236,12.646,1.892,43
9.836,13.721,1.834,8.669,12.577,3.951,14.301,4.414,10.604,6.154,87
5.986,14.113,3.047,8.993,13.271,6.159,12.172,5.721,13.204,4.947,88
11.579,13.917,1.983,8.83,12.621,4.805,10.046,1.994,14.231,5.236,76
10.017,18.25,1.301,8.537,12.962,3.495,12.344,1.952,15.421,5.117,73
6.93,15.959,1.48,8.529,12.037,1.738,15.189,4.76,10.262,3.391,82
9.485,12.064,1.472,9.169,13.977,3.263,11.621,3.84,13.237,4.339,84
5.037,15.757,2.344,8.278,14.684,5.752,14.262,3.77,12.831,4.547,95
11.984,16.062,1.943,9.512,13.324,5.234,13.548,5.918,10.288,5.225,86
10.784,13.644,1.999,8.694,14.624,1.411,13.056,1.447,13.016,4.678,65
6.966,15.279,3.435,8.773,12.517,6.191,10.053,5.819,13.685,5.691,56
11.154,18.142,2.553,9.479,10.774,5.344,12.305,5.98,12.826,3.269,67
6.844,15.324,1.773,9.371,13.103,5.779,14.087,3.293,10.122,2.545,53
11.424,14.873,2.762,9.961,14.124,4.014,13.557,6.142,13.444,3.531,70
5.05,15.21,1.176,8.277,11.733,2.741,11.099,6.209,14.585,2.812,76
6.782,12.851,2.437,9.761,15.397,4.687,15.48,2.314,10.826,1.541,51
11.369,19.186,3.472,8.158,13.498,2.333,14.476,5.188,15.124,5.857,63
9.473,12.424,2.815,9.159,10.253,1.746,11.073,1.78,10.515,5.731,54
6.413,13.842,2.377,8.348,13.527,3.475,11.282,2.309,13.925,4.594,88
10.056,15.105,2.656,9.705,11.398,4.306,10.035,4.573,10.289,4.389,79
10.563,16.724,3.23,8.745,15.076,2.923,10.93,6.05,10.181,1.827,81
6.873,15.538,1.085,8.656,12.712,4.276,14.254,3.426,11.991,5.109,86
11.233,18.722,2.316,8.672,12.09,1.519,10.618,6.386,14.972,2.033,71
10.317,15.859,1.938,9.78,10.743,3.302,14.674,2.129,11.152,3.348,78
6.796,14.466,1.184,9.776,15.477,5.804,13.175,1.726,15.161,2.117,57
8.999,18.698,3.142,8.117,10.192,5.255,14.501,4.329,14.776,4.019,83
9.013,14.993,2.586,9.023,12.574,4.558,10.139,3.59,15.032,1.941,82
7.404,15.07,3.375,9.226,14.234,4.702,15.006,4.574,13.884,2.788,96
10.316,12.927,3.426,8.859,10.547,1.541,10.7,2.723,12.144,3.189,58
10.133,19.41,2.037,8.513,14.302,4.504,12.886,5.159,10.688,1.504,58
9.783,18.424,1.383,8.584,14.698,1.509,12.863,4.05,14.156,6.337,77
6.321,15.99,2.291,9.182,13.166,4.998,11.436,2.548,10.488,2.918,88
6.142,16.137,3.062,8.018,15.421,3.277,13.935,4.15,13.591,1.798,96
11.324,12.989,3.189,8.376,13.449,3.398,12.01,5.44,12.178,4.141,79
9.672,17.441,2.849,9.515,10.794,1.39,11.698,2.168,10.776,3.533,70
9.279,12.441,3.158,8.076,10.914,6.371,15.493,6.266,11.937,5.476,67
9.315,18.176,2.839,9.383,12.031,6.196,10.88,5.848,12.952,5.665,75
7.614,12.335,3.342,8.311,12.644,6.432,11.297,1.162,15.489,4.582,50
9.86,12.157,2.981,8.778,14.789,1.369,13.783,2.587,11.779,3.908,60
5.117,17.096,3.089,9.252,14.968,2.102,11.087,2.225,13.042,3.613,76
5.544,14.7,1.839,9.136,10.06,2.669,15.166,5.708,10.216,6.346,82
7.649,12.715,1.082,9.748,10.752,1.48,11.23,5.083,11.24,4.776,59
11.899,14.408,2.1,8.2,12.127,5.008,13.268,2.854,13.027,4.865,89
5.094,18.763,1.883,8.858,10.396,1.172,12.716,4.098,10.271,5.462,78
8.212,15.479,1.226,9.709,12.331,3.587,13.048,4.681,13.383,2.283,60
8.653,13.549,1.417,9.957,14.175,1.234,10.014,1.722,14.961,1.384,57
10.414,16.777,1.387,8.803,12.122,2.688,11.53,4.274,10.801,5.976,75
6.054,12.666,1.139,9.971,13.749,4.051,11.605,5.324,11.988,3.391,72
7.767,17.921,1.564,8.227,11.131,5.381,12.844,1.463,10.396,6.045,82
10.79,17.183,1.923,9.299,15.481,2.84,14.69,2.033,13.057,4.875,81
11.177,18.632,3.475,9.365,10.255,2.226,13.328,1.443,11.195,2.819,69
